3998.766729,1.003077269
3997.802473,1.003045797
3996.838218,1.002824783
3995.873963,1.002343774
3994.909707,1.002113462
3993.945452,1.002435088
3992.981197,1.002782583
3992.016941,1.002656102
3991.052686,1.00227344
3990.088431,1.002216101
3989.124176,1.002548456
3988.15992,1.002804518
3987.195665,1.002828598
3986.23141,1.002736926
3985.267154,1.002595544
3984.302899,1.002425432
3983.338644,1.002237558
3982.374388,1.002182484
3981.410133,1.002336621
3980.445878,1.002532601
3979.481623,1.002653599
3978.517367,1.00264883
3977.553112,1.002329111
3976.588857,1.001772642
3975.624601,1.001448393
3974.660346,1.001431704
3973.696091,1.001395941
3972.731835,1.001390576
3971.76758,1.00174427
3970.803325,1.00210011
3969.83907,1.001914024
3968.874814,1.001777172
3967.910559,1.002211332
3966.946304,1.002666354
3965.982048,1.002712011
3965.017793,1.002547979
3964.053538,1.002255321
3963.089282,1.001395822
3962.125027,1.000473142
3961.160772,1.000713348
3960.196517,1.001577616
3959.232261,1.001869202
3958.268006,1.001603246
3957.303751,1.001334548
3956.339495,1.001498818
3955.37524,1.001861215
3954.410985,1.001706123
3953.446729,1.001207709
3952.482474,1.000975847
3951.518219,0.999979019
3950.553964,0.997860491
3949.589708,0.99675101
3948.625453,0.996797502
3947.661198,0.997282207
3946.696942,0.999101579
3945.732687,1.000852823
3944.768432,0.999969423
3943.804176,0.996255577
3942.839921,0.993591845
3941.875666,0.995982528
3940.911411,1.000112176
3939.947155,1.001645923
3938.9829,1.001500011
3938.018645,1.001516581
3937.054389,1.001864314
3936.090134,1.001690865
3935.125879,1.000508308
3934.161623,0.997645021
3933.197368,0.993133128
3932.233113,0.991080225
3931.268858,0.993550003
3930.304602,0.996213436
3929.340347,0.997557521
3928.376092,0.99950403
3927.411836,1.00060606
3926.447581,0.998122633
3925.483326,0.993584633
3924.51907,0.992455006
3923.554815,0.995861888
3922.59056,0.999096572
3921.626305,0.998120964
3920.662049,0.994042873
3919.697794,0.992812932
3918.733539,0.992876411
3917.769283,0.98916024
3916.805028,0.988149345
3915.840773,0.994078994
3914.876517,0.999791265
3913.912262,1.001588225
3912.948007,1.00176084
3911.983752,1.001796007
3911.019496,1.001799107
3910.055241,1.001795173
3909.090986,1.001734138
3908.12673,1.000666499
3907.162475,0.996752143
3906.19822,0.989138365
3905.233964,0.978666663
3904.269709,0.972109675
3903.305454,0.972471237
3902.341199,0.973207951
3901.376943,0.975281715
3900.412688,0.976632893
3899.448433,0.975444257
3898.484177,0.982185006
3897.519922,0.993679881
3896.555667,0.999462247
3895.591411,0.999934256
3894.627156,0.998361409
3893.662901,0.995250464
3892.698646,0.986833751
3891.73439,0.976705551
3890.770135,0.979418516
3889.80588,0.991855562
3888.841624,0.998836279
3887.877369,0.995842874
3886.913114,0.98236841
3885.948858,0.969554901
3884.984603,0.975304306
3884.020348,0.988221884
3883.056093,0.993171752
3882.091837,0.988888919
3881.127582,0.978004575
3880.163327,0.974573374
3879.199071,0.985790968
3878.234816,0.996834755
3877.270561,0.999889731
3876.306305,0.996834815
3875.34205,0.987237275
3874.377795,0.9789989
3873.41354,0.983154774
3872.449284,0.9893803
3871.485029,0.98160249
3870.520774,0.963566482
3869.556518,0.959990621
3868.592263,0.977135122
3867.628008,0.99142766
3866.663752,0.989138305
3865.699497,0.975946248
3864.735242,0.971501172
3863.770987,0.979980528
3862.806731,0.984130263
3861.842476,0.983703196
3860.878221,0.98937881
3859.913965,0.99642551
3858.94971,0.996655166
3857.985455,0.991499126
3857.021199,0.987015069
3856.056944,0.977604091
3855.092689,0.949187338
3854.128434,0.919786513
3853.164178,0.925747514
3852.199923,0.948534131
3851.235668,0.970904589
3850.271412,0.987062395
3849.307157,0.994077027
3848.342902,0.997190654
3847.378646,0.998811483
3846.414391,0.998258412
3845.450136,0.993812263
3844.485881,0.985661507
3843.521625,0.982165515
3842.55737,0.983766913
3841.593115,0.980135739
3840.628859,0.974580407
3839.664604,0.971379697
3838.700349,0.962325573
3837.736093,0.958184779
3836.771838,0.968930364
3835.807583,0.974835813
3834.843328,0.976403952
3833.879072,0.983658612
3832.914817,0.984868825
3831.950562,0.979116201
3830.986306,0.982759297
3830.022051,0.992836714
3829.057796,0.996207535
3828.09354,0.99173975
3827.129285,0.986324191
3826.16503,0.987319946
3825.200775,0.992400885
3824.236519,0.993439078
3823.272264,0.984686792
3822.308009,0.96432972
3821.343753,0.94839716
3820.379498,0.958033919
3819.415243,0.978838623
3818.450987,0.988285482
3817.486732,0.97946626
3816.522477,0.962421477
3815.558222,0.964708448
3814.593966,0.984082997
3813.629711,0.996166408
3812.665456,0.999074221
3811.7012,0.999483645
3810.736945,0.999355614
3809.77269,0.998085201
3808.808434,0.990469456
3807.844179,0.973831058
3806.879924,0.965494275
3805.915669,0.978352487
3804.951413,0.991113424
3803.987158,0.989679396
3803.022903,0.975604892
3802.058647,0.956709981
3801.094392,0.955657959
3800.130137,0.975285053
3799.165881,0.989712834
3798.201626,0.989634156
3797.237371,0.982196271
3796.273116,0.980662763
3795.30886,0.989064276
3794.344605,0.997028291
3793.38035,0.999433458
3792.416094,0.999712706
3791.451839,0.999696612
3790.487584,0.99952513
3789.523328,0.999465704
3788.559073,0.999449194
3787.594818,0.999005318
3786.630563,0.997130334
3785.666307,0.99390471
3784.702052,0.99245286
3783.737797,0.994916022
3782.773541,0.997859538
3781.809286,0.997160554
3780.845031,0.990356505
3779.880775,0.981777012
3778.91652,0.982996523
3777.952265,0.991966486
3776.98801,0.997836351
3776.023754,0.99935931
3775.059499,0.999552906
3774.095244,0.99946177
3773.130988,0.998910487
3772.166733,0.995882511
3771.202478,0.986254215
3770.238222,0.975515127
3769.273967,0.978395879
3768.309712,0.989583075
3767.345457,0.991768479
3766.381201,0.985100329
3765.416946,0.983654022
3764.452691,0.990603209
3763.488435,0.996167839
3762.52418,0.996918738
3761.559925,0.99247849
3760.595669,0.982118607
3759.631414,0.976226509
3758.667159,0.981540263
3757.702904,0.98551327
3756.738648,0.984622538
3755.774393,0.987260342
3754.810138,0.98924166
3753.845882,0.978476524
3752.881627,0.956364572
3751.917372,0.946695924
3750.953116,0.9498294
3749.988861,0.944261551
3749.024606,0.947385132
3748.060351,0.96823436
3747.096095,0.978697121
3746.13184,0.963879526
3745.167585,0.930563211
3744.203329,0.925133586
3743.239074,0.958089471
3742.274819,0.979650676
3741.310563,0.983747602
3740.346308,0.984742641
3739.382053,0.983570397
3738.417798,0.976141512
3737.453542,0.964080751
3736.489287,0.951679826
3735.525032,0.94684267
3734.560776,0.954566002
3733.596521,0.962078095
3732.632266,0.959984303
3731.66801,0.964181483
3730.703755,0.979558647
3729.7395,0.989628196
3728.775245,0.990078926
3727.810989,0.984123766
3726.846734,0.977237225
3725.882479,0.976836205
3724.918223,0.981465578
3723.953968,0.982950389
3722.989713,0.978795469
3722.025457,0.978113473
3721.061202,0.984613657
3720.096947,0.988204539
3719.132692,0.987624049
3718.168436,0.990027607
3717.204181,0.993992508
3716.239926,0.994539678
3715.27567,0.992414594
3714.311415,0.987147808
3713.34716,0.972830117
3712.382904,0.957415223
3711.418649,0.959439874
3710.454394,0.967148423
3709.490139,0.969960928
3708.525883,0.978428245
3707.561628,0.9890275
3706.597373,0.993002832
3705.633117,0.993312478
3704.668862,0.993329108
3703.704607,0.990224183
3702.740351,0.981390953
3701.776096,0.975990832
3700.811841,0.982358873
3699.847586,0.991040051
3698.88333,0.99412477
3697.919075,0.993933022
3696.95482,0.993115902
3695.990564,0.992747009
3695.026309,0.992946267
3694.062054,0.992354095
3693.097798,0.987467945
3692.133543,0.975729585
3691.169288,0.966520965
3690.205033,0.964046836
3689.240777,0.956197023
3688.276522,0.953690529
3687.312267,0.971385002
3686.348011,0.988129795
3685.383756,0.993270993
3684.419501,0.993940234
