Created as New Dataset,Sample 008 By User Date Wednesday, March 05 2025
cm-1,%T
4000,00,100,12
3999,00,100,13
3998,00,100,14
3997,00,100,15
3996,00,100,14
3995,00,100,14
3994,00,100,13
3993,00,100,13
3992,00,100,13
3991,00,100,12
3990,00,100,11
3989,00,100,11
3988,00,100,12
3987,00,100,12
3986,00,100,12
3985,00,100,12
3984,00,100,11
3983,00,100,11
3982,00,100,11
3981,00,100,12
3980,00,100,12
3979,00,100,12
3978,00,100,11
3977,00,100,11
3976,00,100,11
3975,00,100,11
3974,00,100,11
3973,00,100,11
3972,00,100,11
3971,00,100,11
3970,00,100,10
3969,00,100,11
3968,00,100,11
3967,00,100,12
3966,00,100,13
3965,00,100,14
3964,00,100,14
3963,00,100,14
3962,00,100,13
3961,00,100,12
3960,00,100,12
3959,00,100,13
3958,00,100,14
3957,00,100,14
3956,00,100,14
3955,00,100,14
3954,00,100,14
3953,00,100,14
3952,00,100,13
3951,00,100,13
3950,00,100,12
3949,00,100,12
3948,00,100,13
3947,00,100,13
3946,00,100,13
3945,00,100,12
3944,00,100,11
3943,00,100,11
3942,00,100,11
3941,00,100,11
3940,00,100,11
3939,00,100,12
3938,00,100,12
3937,00,100,12
3936,00,100,12
3935,00,100,12
3934,00,100,12
3933,00,100,12
3932,00,100,11
3931,00,100,11
3930,00,100,10
3929,00,100,10
3928,00,100,10
3927,00,100,11
3926,00,100,12
3925,00,100,12
3924,00,100,13
3923,00,100,13
3922,00,100,13
3921,00,100,14
3920,00,100,15
3919,00,100,15
3918,00,100,15
3917,00,100,14
3916,00,100,13
3915,00,100,13
3914,00,100,12
3913,00,100,13
3912,00,100,13
3911,00,100,14
3910,00,100,15
3909,00,100,14
3908,00,100,13
3907,00,100,12
3906,00,100,12
3905,00,100,12
3904,00,100,12
3903,00,100,13
3902,00,100,13
3901,00,100,13
3900,00,100,12
3899,00,100,11
3898,00,100,12
3897,00,100,13
3896,00,100,14
3895,00,100,13
3894,00,100,13
3893,00,100,12
3892,00,100,12
3891,00,100,13
3890,00,100,13
3889,00,100,12
3888,00,100,11
3887,00,100,10
3886,00,100,10
3885,00,100,11
3884,00,100,12
3883,00,100,13
3882,00,100,13
3881,00,100,12
3880,00,100,13
3879,00,100,13
3878,00,100,14
3877,00,100,15
3876,00,100,15
3875,00,100,14
3874,00,100,14
3873,00,100,14
3872,00,100,15
3871,00,100,16
3870,00,100,16
3869,00,100,16
3868,00,100,15
3867,00,100,14
3866,00,100,13
3865,00,100,12
3864,00,100,12
3863,00,100,12
3862,00,100,11
3861,00,100,11
3860,00,100,11
3859,00,100,12
3858,00,100,12
3857,00,100,12
3856,00,100,12
3855,00,100,13
3854,00,100,14
3853,00,100,15
3852,00,100,16
3851,00,100,15
3850,00,100,15
3849,00,100,14
3848,00,100,14
3847,00,100,14
3846,00,100,14
3845,00,100,15
3844,00,100,15
3843,00,100,16
3842,00,100,17
3841,00,100,17
3840,00,100,17
3839,00,100,17
3838,00,100,17
3837,00,100,16
3836,00,100,15
3835,00,100,14
3834,00,100,13
3833,00,100,13
3832,00,100,13
3831,00,100,13
3830,00,100,13
3829,00,100,13
3828,00,100,13
3827,00,100,13
3826,00,100,13
3825,00,100,14
3824,00,100,15
3823,00,100,16
3822,00,100,17
3821,00,100,17
3820,00,100,18
3819,00,100,18
3818,00,100,18
3817,00,100,18
3816,00,100,17
3815,00,100,16
3814,00,100,15
3813,00,100,14
3812,00,100,14
3811,00,100,14
3810,00,100,14
3809,00,100,14
3808,00,100,14
3807,00,100,15
3806,00,100,15
3805,00,100,16
3804,00,100,17
3803,00,100,18
3802,00,100,17
3801,00,100,16
3800,00,100,15
3799,00,100,12
3798,00,100,10
3797,00,100,09
3796,00,100,09
3795,00,100,10
3794,00,100,10
3793,00,100,10
3792,00,100,10
3791,00,100,10
3790,00,100,09
3789,00,100,09
3788,00,100,08
3787,00,100,08
3786,00,100,09
3785,00,100,09
3784,00,100,10
3783,00,100,10
3782,00,100,09
3781,00,100,09
3780,00,100,08
3779,00,100,08
3778,00,100,08
3777,00,100,08
3776,00,100,08
3775,00,100,08
3774,00,100,09
3773,00,100,10
3772,00,100,11
3771,00,100,10
3770,00,100,10
3769,00,100,09
3768,00,100,10
3767,00,100,10
3766,00,100,11
3765,00,100,11
3764,00,100,11
3763,00,100,11
3762,00,100,10
3761,00,100,10
3760,00,100,09
3759,00,100,10
3758,00,100,11
3757,00,100,12
3756,00,100,13
3755,00,100,13
3754,00,100,14
3753,00,100,15
3752,00,100,16
3751,00,100,17
3750,00,100,18
3749,00,100,19
3748,00,100,19
3747,00,100,18
3746,00,100,17
3745,00,100,16
3744,00,100,15
3743,00,100,14
3742,00,100,13
3741,00,100,13
3740,00,100,14
3739,00,100,15
3738,00,100,16
3737,00,100,17
3736,00,100,17
3735,00,100,16
3734,00,100,15
3733,00,100,13
3732,00,100,13
3731,00,100,14
3730,00,100,14
3729,00,100,15
3728,00,100,16
3727,00,100,16
3726,00,100,14
3725,00,100,12
3724,00,100,10
3723,00,100,09
3722,00,100,08
3721,00,100,08
3720,00,100,08
3719,00,100,09
3718,00,100,11
3717,00,100,11
3716,00,100,11
3715,00,100,11
3714,00,100,12
3713,00,100,13
3712,00,100,14
3711,00,100,14
3710,00,100,14
3709,00,100,13
3708,00,100,13
3707,00,100,12
3706,00,100,11
3705,00,100,11
3704,00,100,11
3703,00,100,11
3702,00,100,10
3701,00,100,09
3700,00,100,10
3699,00,100,11
3698,00,100,12
3697,00,100,13
3696,00,100,14
3695,00,100,14
3694,00,100,14
3693,00,100,15
3692,00,100,15
3691,00,100,16
3690,00,100,16
3689,00,100,16
3688,00,100,17
3687,00,100,18
3686,00,100,19
3685,00,100,20
3684,00,100,22
3683,00,100,25
3682,00,100,28
3681,00,100,32
3680,00,100,35
3679,00,100,38
3678,00,100,43
3677,00,100,48
3676,00,100,52
3675,00,100,54
3674,00,100,55
3673,00,100,55
3672,00,100,56
3671,00,100,58
3670,00,100,58
3669,00,100,58
3668,00,100,58
3667,00,100,59
3666,00,100,60
3665,00,100,62
3664,00,100,63
3663,00,100,63
3662,00,100,64
3661,00,100,65
3660,00,100,67
3659,00,100,69
3658,00,100,70
3657,00,100,69
3656,00,100,67
3655,00,100,66
3654,00,100,66
3653,00,100,66
3652,00,100,67
3651,00,100,66
3650,00,100,65
3649,00,100,64
3648,00,100,63
3647,00,100,61
3646,00,100,58
3645,00,100,56
3644,00,100,54
3643,00,100,52
3642,00,100,50
3641,00,100,47
3640,00,100,44
3639,00,100,44
3638,00,100,45
3637,00,100,46
3636,00,100,44
3635,00,100,40
3634,00,100,35
3633,00,100,31
3632,00,100,29
3631,00,100,27
3630,00,100,25
3629,00,100,22
3628,00,100,20
3627,00,100,18
3626,00,100,16
3625,00,100,15
3624,00,100,15
3623,00,100,15
3622,00,100,15
3621,00,100,15
3620,00,100,13
3619,00,100,11
3618,00,100,10
3617,00,100,10
3616,00,100,10
3615,00,100,11
3614,00,100,11
3613,00,100,10
3612,00,100,10
3611,00,100,10
3610,00,100,10
3609,00,100,10
3608,00,100,09
3607,00,100,08
3606,00,100,07
3605,00,100,06
3604,00,100,05
3603,00,100,04
3602,00,100,04
3601,00,100,04
3600,00,100,04
3599,00,100,03
3598,00,100,03
3597,00,100,04
3596,00,100,06
3595,00,100,06
3594,00,100,06
3593,00,100,05
3592,00,100,04
3591,00,100,04
3590,00,100,05
3589,00,100,04
3588,00,100,04
3587,00,100,04
3586,00,100,05
3585,00,100,06
3584,00,100,08
3583,00,100,08
3582,00,100,08
3581,00,100,06
3580,00,100,05
3579,00,100,04
3578,00,100,03
3577,00,100,03
3576,00,100,03
3575,00,100,04
3574,00,100,03
3573,00,100,03
3572,00,100,04
3571,00,100,05
3570,00,100,06
3569,00,100,06
3568,00,100,05
3567,00,100,03
3566,00,100,02
3565,00,100,02
3564,00,100,02
3563,00,100,03
3562,00,100,03
3561,00,100,03
3560,00,100,03
3559,00,100,03
3558,00,100,03
3557,00,100,02
3556,00,100,02
3555,00,100,02
3554,00,100,03
3553,00,100,03
3552,00,100,03
3551,00,100,03
3550,00,100,04
3549,00,100,04
3548,00,100,05
3547,00,100,06
3546,00,100,05
3545,00,100,04
3544,00,100,02
3543,00,100,01
3542,00,100,00
3541,00,100,01
3540,00,100,01
3539,00,100,00
3538,00,100,00
3537,00,99,99
3536,00,100,00
3535,00,100,02
3534,00,100,03
3533,00,100,05
3532,00,100,05
3531,00,100,05
3530,00,100,05
3529,00,100,04
3528,00,100,02
3527,00,100,01
3526,00,100,00
3525,00,100,00
3524,00,100,00
3523,00,100,01
3522,00,100,01
3521,00,100,01
3520,00,100,00
3519,00,99,99
3518,00,99,98
3517,00,99,98
3516,00,99,99
3515,00,100,00
3514,00,100,01
3513,00,100,01
3512,00,100,00
3511,00,99,98
3510,00,99,98
3509,00,99,99
3508,00,100,00
3507,00,100,01
3506,00,100,01
3505,00,100,01
3504,00,100,01
3503,00,99,99
3502,00,99,97
3501,00,99,97
3500,00,99,98
3499,00,99,99
3498,00,100,00
3497,00,100,00
3496,00,99,99
3495,00,99,99
3494,00,99,99
3493,00,99,99
3492,00,99,99
3491,00,99,99
3490,00,100,00
3489,00,100,01
3488,00,100,02
3487,00,100,03
3486,00,100,02
3485,00,100,01
3484,00,100,00
3483,00,100,00
3482,00,100,00
3481,00,99,99
3480,00,99,99
3479,00,100,00
3478,00,100,01
3477,00,100,01
3476,00,100,00
3475,00,99,99
3474,00,100,00
3473,00,100,01
3472,00,100,02
3471,00,100,02
3470,00,100,01
3469,00,100,01
3468,00,100,02
3467,00,100,02
3466,00,100,02
3465,00,100,02
3464,00,100,02
3463,00,100,02
3462,00,100,02
3461,00,100,01
3460,00,100,00
3459,00,100,00
3458,00,100,00
3457,00,100,01
3456,00,100,02
3455,00,100,02
3454,00,100,02
3453,00,100,01
3452,00,100,01
3451,00,100,02
3450,00,100,03
3449,00,100,03
3448,00,100,03
3447,00,100,02
3446,00,100,02
3445,00,100,02
3444,00,100,03
3443,00,100,03
3442,00,100,03
3441,00,100,01
3440,00,99,99
3439,00,99,97
3438,00,99,97
3437,00,99,98
3436,00,100,00
3435,00,100,01
3434,00,100,01
3433,00,99,99
3432,00,99,97
3431,00,99,96
3430,00,99,96
3429,00,99,97
3428,00,99,98
3427,00,99,99
3426,00,99,98
3425,00,99,97
3424,00,99,96
3423,00,99,95
3422,00,99,93
3421,00,99,92
3420,00,99,90
3419,00,99,89
3418,00,99,89
3417,00,99,89
3416,00,99,89
3415,00,99,88
3414,00,99,86
3413,00,99,85
3412,00,99,84
3411,00,99,83
3410,00,99,82
3409,00,99,81
3408,00,99,80
3407,00,99,80
3406,00,99,79
3405,00,99,77
3404,00,99,75
3403,00,99,73
3402,00,99,72
3401,00,99,71
3400,00,99,70
3399,00,99,70
3398,00,99,70
3397,00,99,68
3396,00,99,66
3395,00,99,63
3394,00,99,61
3393,00,99,61
3392,00,99,61
3391,00,99,61
3390,00,99,60
3389,00,99,58
3388,00,99,56
3387,00,99,54
3386,00,99,53
3385,00,99,53
3384,00,99,54
3383,00,99,55
3382,00,99,54
3381,00,99,54
3380,00,99,53
3379,00,99,53
3378,00,99,53
3377,00,99,53
3376,00,99,52
3375,00,99,52
3374,00,99,52
3373,00,99,52
3372,00,99,52
3371,00,99,52
3370,00,99,53
3369,00,99,54
3368,00,99,55
3367,00,99,56
3366,00,99,57
3365,00,99,58
3364,00,99,59
3363,00,99,58
3362,00,99,56
3361,00,99,55
3360,00,99,55
3359,00,99,56
3358,00,99,57
3357,00,99,58
3356,00,99,59
3355,00,99,59
3354,00,99,59
3353,00,99,60
3352,00,99,62
3351,00,99,64
3350,00,99,65
3349,00,99,66
3348,00,99,68
3347,00,99,69
3346,00,99,69
3345,00,99,69
3344,00,99,69
3343,00,99,68
3342,00,99,68
3341,00,99,69
3340,00,99,69
3339,00,99,71
3338,00,99,72
3337,00,99,74
3336,00,99,76
3335,00,99,78
3334,00,99,80
3333,00,99,82
3332,00,99,82
3331,00,99,81
3330,00,99,80
3329,00,99,80
3328,00,99,79
3327,00,99,78
3326,00,99,79
3325,00,99,80
3324,00,99,82
3323,00,99,83
3322,00,99,84
3321,00,99,84
3320,00,99,84
3319,00,99,84
3318,00,99,84
3317,00,99,83
3316,00,99,83
3315,00,99,83
3314,00,99,83
3313,00,99,84
3312,00,99,85
3311,00,99,85
3310,00,99,85
3309,00,99,85
3308,00,99,86
3307,00,99,87
3306,00,99,87
3305,00,99,87
3304,00,99,87
3303,00,99,87
3302,00,99,88
3301,00,99,89
3300,00,99,89
3299,00,99,88
3298,00,99,87
3297,00,99,88
3296,00,99,88
3295,00,99,89
3294,00,99,89
3293,00,99,90
3292,00,99,90
3291,00,99,90
3290,00,99,90
3289,00,99,91
3288,00,99,91
3287,00,99,91
3286,00,99,90
3285,00,99,89
3284,00,99,90
3283,00,99,91
3282,00,99,91
3281,00,99,92
3280,00,99,92
3279,00,99,92
3278,00,99,92
3277,00,99,92
3276,00,99,93
3275,00,99,94
3274,00,99,95
3273,00,99,95
3272,00,99,95
3271,00,99,94
3270,00,99,94
3269,00,99,93
3268,00,99,93
3267,00,99,93
3266,00,99,93
3265,00,99,93
3264,00,99,93
3263,00,99,93
3262,00,99,94
3261,00,99,94
3260,00,99,94
3259,00,99,94
3258,00,99,95
3257,00,99,96
3256,00,99,97
3255,00,99,99
3254,00,99,99
3253,00,99,99
3252,00,99,98
3251,00,99,98
3250,00,99,98
3249,00,99,98
3248,00,99,97
3247,00,99,97
3246,00,99,98
3245,00,99,98
3244,00,99,99
3243,00,100,00
3242,00,100,00
3241,00,100,00
3240,00,100,00
3239,00,99,99
3238,00,99,98
3237,00,99,99
3236,00,99,99
3235,00,100,00
3234,00,100,00
3233,00,100,01
3232,00,100,02
3231,00,100,02
3230,00,100,01
3229,00,100,01
3228,00,100,00
3227,00,100,00
3226,00,100,00
3225,00,100,00
3224,00,100,00
3223,00,100,00
3222,00,100,00
3221,00,100,00
3220,00,100,00
3219,00,100,01
3218,00,100,03
3217,00,100,04
3216,00,100,04
3215,00,100,03
3214,00,100,03
3213,00,100,02
3212,00,100,03
3211,00,100,03
3210,00,100,04
3209,00,100,04
3208,00,100,03
3207,00,100,02
3206,00,100,01
3205,00,100,01
3204,00,100,02
3203,00,100,03
3202,00,100,04
3201,00,100,05
3200,00,100,05
3199,00,100,05
3198,00,100,05
3197,00,100,05
3196,00,100,04
3195,00,100,04
3194,00,100,03
3193,00,100,03
3192,00,100,03
3191,00,100,04
3190,00,100,04
3189,00,100,05
3188,00,100,05
3187,00,100,06
3186,00,100,06
3185,00,100,07
3184,00,100,07
3183,00,100,07
3182,00,100,05
3181,00,100,04
3180,00,100,04
3179,00,100,06
3178,00,100,07
3177,00,100,07
3176,00,100,06
3175,00,100,05
3174,00,100,04
3173,00,100,03
3172,00,100,03
3171,00,100,03
3170,00,100,03
3169,00,100,02
3168,00,100,02
3167,00,100,03
3166,00,100,04
3165,00,100,04
3164,00,100,03
3163,00,100,03
3162,00,100,03
3161,00,100,03
3160,00,100,04
3159,00,100,04
3158,00,100,05
3157,00,100,04
3156,00,100,03
3155,00,100,02
3154,00,100,02
3153,00,100,02
3152,00,100,03
